pileup,weight,nevents,N_gen,gw_pos,gw_neg,muon_pt,muon_eta,muon_phi,muon_mass,met_pt,met_phi,met_eta,calo_met_pt,met_pt_pf,met_phi_pf,electron_pt,electron_eta,electron_phi,electron_mass,tau_pt,tau_eta,tau_phi,tau_mass,photon_pt,photon_eta,photon_phi,photon_mass,lead_jet_pt,lead_jet_eta,lead_jet_phi,lead_jet_mass,lead_jet_btag_csvv2,lead_jet_ch_hef,lead_jet2_pt,lead_jet2_eta,lead_jet2_phi,lead_jet2_mass,lead_jet2_btag_csvv2,lead_jet2_ch_hef,lead_jet3_pt,lead_jet3_eta,lead_jet3_phi,lead_jet3_mass,lead_jet3_btag_csvv2,lead_jet3_ch_hef,lead_jet4_pt,lead_jet4_eta,lead_jet4_phi,lead_jet4_mass,lead_jet4_btag_csvv2,lead_jet4_ch_hef
17.0,41.81005859375,292769.0,106879.0,199824.0,92945.0,[],[],[],[],309.929443359375,-1.522216796875,0.0,235.25,308.444091796875,-1.503662109375,[],[],[],[],[],[],[],[],[],[],[],[],252.75,-0.246368408203125,1.58447265625,23.234375,0.076904296875,0.71875,32.3125,-2.36083984375,3.087890625,3.72265625,0.1473388671875,0.671875,30.203125,-1.04345703125,0.91455078125,7.421875,0.2076416015625,0.44140625,18.703125,1.964111328125,1.4384765625,3.580078125,0.145751953125,0.796875
25.0,41.81005859375,292769.0,106879.0,199824.0,92945.0,[],[],[],[],291.30133056640625,-2.8388671875,0.0,310.5,288.2567138671875,-2.8310546875,[],[],[],[],[],[],[],[],[],[],[],[],313.5,-1.51416015625,0.36065673828125,20.0,0.5185546875,0.1484375,19.0625,-1.694091796875,-2.0322265625,3.81640625,0.437255859375,0.9453125,17.28125,-2.1845703125,-2.17578125,3.64453125,0.5263671875,0.44921875,15.5078125,1.59130859375,2.18017578125,3.8828125,0.55517578125,0.234375
17.0,41.81005859375,292769.0,106879.0,199824.0,92945.0,[],[],[],[],357.7193908691406,2.5,0.0,300.5,350.1275634765625,2.4560546875,[6.08],[-2.05],[-1.31],[0.00267],[],[],[],[],[],[],[],[],256.5,0.6951904296875,-0.5360107421875,16.5625,0.0986328125,0.7109375,57.0625,-2.08837890625,-1.282470703125,6.71484375,0.1474609375,0.609375,51.40625,-1.045654296875,-0.696533203125,10.34375,0.11920166015625,0.390625,15.4140625,-1.062255859375,0.65283203125,3.455078125,0.1597900390625,0.6953125
32.0,-41.81005859375,292769.0,106879.0,199824.0,92945.0,[],[],[],[],323.5496520996094,2.701171875,0.0,252.625,323.89141845703125,2.751953125,"[9.13, 7.31]","[1.37, 1.38]","[-1.67, -1.67]","[-0.00497, -0.000468]",[],[],[],[],[14.2],[1.36],[-1.76],[3.37e-07],311.25,0.1925048828125,-0.229217529296875,29.40625,0.1549072265625,0.7734375,77.125,1.383056640625,-1.74267578125,14.6796875,0.1358642578125,0.6875,15.5234375,0.5654296875,1.529541015625,2.4609375,0.52978515625,0.8515625,15.140625,0.9110107421875,-0.83251953125,4.21875,0.2386474609375,0.8515625
14.0,-41.81005859375,292769.0,106879.0,199824.0,92945.0,[],[],[],[],269.1959533691406,1.654541015625,0.0,147.75,227.5658264160156,1.533203125,[],[],[],[],[],[],[],[],"[21.5, 16.2]","[-1.01, -0.518]","[-1.31, -1.98]","[-3.37e-07, 3.77e-07]",213.0,-0.9302978515625,-1.240478515625,35.96875,0.277587890625,0.765625,45.4375,-0.2777099609375,2.25244140625,8.1796875,0.10614013671875,0.609375,38.875,-0.55859375,-1.99560546875,6.5,0.15087890625,0.484375,30.203125,-0.0543746948242187,-1.5,4.96484375,0.2890625,0.96875
18.0,-41.81005859375,292769.0,106879.0,199824.0,92945.0,[],[],[],[],308.87762451171875,1.1826171875,0.0,290.75,327.06524658203125,1.130615234375,[7.92],[-0.293],[2.54],[-0.00147],[],[],[],[],[],[],[],[],289.5,0.7139892578125,-1.4501953125,39.875,0.464599609375,0.71875,147.5,-1.037353515625,2.72509765625,13.4765625,0.0848388671875,0.6484375,64.8125,-0.604248046875,-1.285400390625,11.421875,0.0706787109375,0.6015625,31.578125,-0.30426025390625,2.56591796875,5.125,0.159423828125,0.6484375
31.0,-41.81005859375,292769.0,106879.0,199824.0,92945.0,[],[],[],[],278.17498779296875,0.0996551513671875,0.0,179.625,236.2846221923828,0.24658203125,[],[],[],[],[],[],[],[],[],[],[],[],211.75,0.5838623046875,3.1123046875,25.0625,0.160400390625,0.7265625,81.0625,1.16064453125,2.6953125,15.3203125,0.141845703125,0.7421875,75.4375,-0.1651611328125,-1.310546875,12.4296875,0.1689453125,0.75,20.953125,1.344970703125,-1.623779296875,4.5078125,0.5546875,0.265625
24.0,-41.81005859375,292769.0,106879.0,199824.0,92945.0,[],[],[],[],368.1098937988281,-1.176513671875,0.0,328.75,380.484619140625,-1.21826171875,[],[],[],[],[],[],[],[],[],[],[],[],322.25,0.32183837890625,1.705078125,24.359375,0.088134765625,0.578125,62.8125,-0.552978515625,2.73681640625,8.109375,0.0634765625,0.7578125,34.6875,-1.335693359375,2.57666015625,6.12890625,0.210693359375,0.6875,28.71875,1.751953125,-2.5712890625,5.97265625,0.1278076171875,0.8515625
17.0,41.81005859375,292769.0,106879.0,199824.0,92945.0,[4.48],[-1.86],[2.97],[0.106],277.8778381347656,-0.412841796875,0.0,229.5,271.12994384765625,-0.39501953125,[7.52],[-0.531],[-2.96],[0.000649],[18.6],[-0.541],[-2.96],[0.14],[],[],[],[],248.625,-1.86962890625,2.83349609375,23.609375,0.53369140625,0.240234375,44.84375,-0.860595703125,0.7601318359375,5.03125,0.1971435546875,0.75,26.78125,-0.5230712890625,-2.9208984375,5.75,0.163330078125,0.48828125,20.4375,1.685302734375,-1.667236328125,3.837890625,0.1424560546875,1.0
12.0,41.81005859375,292769.0,106879.0,199824.0,92945.0,[5.11],[0.8],[0.165],[0.106],369.8874816894531,3.033203125,0.0,267.25,344.3438720703125,3.06396484375,[],[],[],[],[],[],[],[],[],[],[],[],281.75,0.783447265625,0.1230621337890625,33.0625,0.095703125,0.703125,56.875,-0.0230140686035156,-0.9947509765625,10.640625,0.1358642578125,0.5859375,31.859375,-1.51953125,-0.587158203125,5.98046875,0.1070556640625,0.6640625,21.1875,1.611083984375,2.13818359375,4.30859375,0.187744140625,0.6171875
