pileup,weight,nevents,N_gen,gw_pos,gw_neg,muon_pt,muon_eta,muon_phi,muon_mass,met_pt,met_phi,met_eta,calo_met_pt,met_pt_pf,met_phi_pf,electron_pt,electron_eta,electron_phi,electron_mass,tau_pt,tau_eta,tau_phi,tau_mass,photon_pt,photon_eta,photon_phi,photon_mass,lead_jet_pt,lead_jet_eta,lead_jet_phi,lead_jet_mass,lead_jet_btag_csvv2,lead_jet_ch_hef,lead_jet2_pt,lead_jet2_eta,lead_jet2_phi,lead_jet2_mass,lead_jet2_btag_csvv2,lead_jet2_ch_hef,lead_jet3_pt,lead_jet3_eta,lead_jet3_phi,lead_jet3_mass,lead_jet3_btag_csvv2,lead_jet3_ch_hef,lead_jet4_pt,lead_jet4_eta,lead_jet4_phi,lead_jet4_mass,lead_jet4_btag_csvv2,lead_jet4_ch_hef
15.0,1.687847375869751,18914.0,7474.0,13194.0,5720.0,[],[],[],[],449.8531799316406,-1.014892578125,0.0,380.5,496.979248046875,-1.036865234375,[6.21],[1.09],[0.985],[-0.00291],[],[],[],[],[],[],[],[],383.75,-2.21240234375,2.20263671875,49.03125,0.5029296875,0.875,44.65625,1.02294921875,1.0126953125,6.34375,0.097900390625,0.3671875,34.34375,-1.032958984375,2.15576171875,7.0078125,0.14111328125,0.6015625,17.125,-1.551025390625,2.4375,3.330078125,-10.0,0.24609375
17.0,1.687847375869751,18914.0,7474.0,13194.0,5720.0,[],[],[],[],583.9378051757812,-1.230224609375,0.0,506.5,599.3690795898438,-1.198974609375,[],[],[],[],[38.5],[-2.33],[2.67],[1.02],[],[],[],[],487.0,-0.5692138671875,1.853271484375,33.1875,0.101318359375,0.875,47.90625,-2.3408203125,2.68701171875,5.30859375,0.1434326171875,0.9765625,38.90625,-2.13525390625,1.535888671875,7.10546875,0.1385498046875,0.75,17.140625,-1.657470703125,2.2236328125,3.83984375,0.278564453125,0.625
8.0,1.687847375869751,18914.0,7474.0,13194.0,5720.0,[4.64],[0.521],[-2.09],[0.106],364.6205139160156,1.3095703125,0.0,283.25,353.1701354980469,1.23828125,[],[],[],[],[],[],[],[],[],[],[],[],261.75,-1.37548828125,-0.3419189453125,25.046875,0.09344482421875,0.5703125,233.625,-0.785888671875,-2.98193359375,27.859375,0.1806640625,0.35546875,197.0,0.486083984375,-2.08056640625,17.640625,0.271484375,0.4921875,36.21875,-0.38507080078125,-2.5859375,6.140625,0.1968994140625,0.921875
23.0,1.687847375869751,18914.0,7474.0,13194.0,5720.0,[],[],[],[],418.4892883300781,2.6513671875,0.0,401.0,415.5176086425781,2.6337890625,[],[],[],[],[],[],[],[],[],[],[],[],450.0,0.678955078125,-0.4873046875,42.46875,0.16455078125,0.5703125,26.390625,-1.216552734375,-3.01513671875,5.109375,0.75390625,0.765625,24.1875,-1.153076171875,2.0185546875,5.96484375,0.14208984375,0.8125,16.34375,0.7935791015625,-1.190185546875,4.97265625,0.22802734375,0.5234375
20.0,1.687847375869751,18914.0,7474.0,13194.0,5720.0,[],[],[],[],657.1528930664062,2.97509765625,0.0,576.5,676.2427368164062,3.01708984375,[],[],[],[],[],[],[],[],[],[],[],[],696.0,1.877197265625,-0.320556640625,36.875,0.282958984375,0.8359375,113.25,-0.44268798828125,1.90478515625,22.9375,0.22998046875,0.765625,26.21875,-1.58544921875,-0.02294921875,5.08203125,0.54052734375,0.3046875,23.921875,-0.1666259765625,2.3447265625,4.671875,0.17236328125,0.7734375
22.0,1.687847375869751,18914.0,7474.0,13194.0,5720.0,[],[],[],[],450.6401977539063,1.781005859375,0.0,390.5,411.61810302734375,1.837890625,[],[],[],[],[],[],[],[],[],[],[],[],662.5,-0.43328857421875,-2.2041015625,40.28125,0.1002197265625,0.59375,223.125,-0.09765625,0.38018798828125,27.84375,0.1990966796875,0.6015625,194.875,0.296142578125,0.1937255859375,16.21875,0.188232421875,0.78125,61.25,-0.55712890625,-0.194000244140625,12.03125,0.1427001953125,0.8671875
25.0,1.687847375869751,18914.0,7474.0,13194.0,5720.0,[],[],[],[],460.0606994628906,2.43701171875,0.0,351.5,470.6423034667969,2.373046875,[],[],[],[],[],[],[],[],[],[],[],[],419.0,-0.529052734375,-0.714599609375,47.5,0.2178955078125,0.75,39.5625,0.19073486328125,-0.62548828125,9.453125,0.42236328125,0.6875,22.15625,0.589111328125,1.834228515625,5.34765625,0.15673828125,0.7265625,15.53125,-1.419921875,-0.9063720703125,3.423828125,0.24365234375,0.859375
16.0,-1.687847375869751,18914.0,7474.0,13194.0,5720.0,[],[],[],[],491.3414611816406,-0.217376708984375,0.0,386.5,507.4055786132813,-0.26617431640625,[],[],[],[],[],[],[],[],[],[],[],[],448.75,0.5213623046875,2.76416015625,38.1875,0.14892578125,0.671875,51.09375,-0.191741943359375,-2.0771484375,8.109375,0.123291015625,0.609375,39.4375,0.781005859375,-3.048828125,9.3671875,0.27392578125,0.765625,21.765625,1.36181640625,-2.87158203125,3.232421875,0.461669921875,0.828125
29.0,1.687847375869751,18914.0,7474.0,13194.0,5720.0,[],[],[],[],461.21624755859375,0.49127197265625,0.0,385.0,443.9830932617188,0.43695068359375,[],[],[],[],[],[],[],[],"[12.4, 11.5]","[0.148, 0.373]","[2.02, 2.21]","[-2.01e-07, 1.19e-07]",438.25,-0.381591796875,-2.54931640625,57.875,0.09759521484375,0.4921875,60.15625,0.25640869140625,2.158203125,12.6640625,-10.0,0.1025390625,27.984375,-0.160003662109375,-3.01171875,6.015625,0.173095703125,0.78125,24.734375,-0.6168212890625,2.6142578125,6.25390625,0.157470703125,0.4765625
19.0,-1.687847375869751,18914.0,7474.0,13194.0,5720.0,[3.51],[-0.75],[-2.5],[0.106],529.28369140625,0.2939453125,0.0,527.0,524.9122924804688,0.30157470703125,[8.49],[1.17],[1.04],[-0.00253],[],[],[],[],[23.8],[-0.47],[0.874],[-3.37e-07],651.0,-0.8179931640625,-2.8876953125,62.09375,0.0806884765625,0.8828125,88.0,-1.3603515625,-0.70263671875,11.8515625,0.1588134765625,0.3125,60.4375,1.190185546875,1.111083984375,9.6640625,0.16796875,0.8359375,35.25,-0.41839599609375,0.8526611328125,3.736328125,-10.0,0.25
30.0,1.687847375869751,18914.0,7474.0,13194.0,5720.0,[9.41],[-1.99],[0.869],[0.106],484.7383728027344,-2.58984375,0.0,364.5,453.25921630859375,-2.572265625,[],[],[],[],[],[],[],[],[11.2],[-0.529],[-0.507],[-1.69e-07],277.75,-1.914794921875,0.932373046875,18.5625,0.1390380859375,0.765625,209.875,-0.58935546875,0.0625457763671875,30.5625,0.29248046875,0.703125,26.5,-0.5599365234375,-0.505126953125,3.986328125,0.28076171875,0.359375,19.0625,-2.1845703125,2.94482421875,4.2578125,0.259033203125,0.8125
19.0,1.687847375869751,18914.0,7474.0,13194.0,5720.0,[],[],[],[],403.9216918945313,0.4814453125,0.0,410.25,484.6560974121094,0.46075439453125,[],[],[],[],[],[],[],[],[],[],[],[],402.5,-0.8558349609375,-2.75146484375,31.28125,0.50341796875,0.84375,76.1875,-0.153045654296875,-2.6142578125,10.3515625,0.07244873046875,0.546875,34.0,0.8621826171875,-1.02294921875,7.3984375,0.1502685546875,0.7265625,15.5390625,-0.829833984375,2.7587890625,3.037109375,0.300048828125,0.6015625
22.0,1.687847375869751,18914.0,7474.0,13194.0,5720.0,[],[],[],[],418.4313354492188,-2.42578125,0.0,353.25,440.326904296875,-2.4267578125,[],[],[],[],[],[],[],[],[],[],[],[],367.25,0.1748046875,0.63134765625,33.28125,0.059783935546875,0.625,39.59375,-0.44061279296875,0.45123291015625,7.90625,0.2025146484375,0.5859375,25.53125,0.613037109375,1.647216796875,7.01953125,0.2802734375,0.8828125,18.28125,-1.711181640625,3.0224609375,4.46875,0.141357421875,0.625
20.0,1.687847375869751,18914.0,7474.0,13194.0,5720.0,[],[],[],[],495.7411193847656,-3.048828125,0.0,437.5,494.32513427734375,-3.06005859375,"[5.34, 7.43]","[1.16, 0.233]","[-0.161, -3.13]","[-0.00209, 0.00056]",[],[],[],[],[],[],[],[],389.0,1.218994140625,-0.188262939453125,37.71875,0.1407470703125,0.3671875,301.75,0.990478515625,0.49456787109375,26.71875,0.05889892578125,0.7578125,162.0,-0.0004040598869323,-2.49853515625,15.6953125,0.1673583984375,0.6015625,31.796875,0.38580322265625,2.39599609375,5.953125,0.258544921875,0.40625
24.0,1.687847375869751,18914.0,7474.0,13194.0,5720.0,[],[],[],[],556.4998168945312,1.70263671875,0.0,461.0,554.0403442382812,1.726318359375,[5.28],[0.815],[-1.68],[-0.00187],[],[],[],[],[],[],[],[],402.25,-0.4373779296875,-1.708251953125,56.09375,0.467529296875,0.59375,187.375,0.5028076171875,-0.56103515625,21.03125,0.09417724609375,0.3984375,39.71875,0.8876953125,-1.793212890625,7.36328125,0.55517578125,0.7109375,28.203125,0.221435546875,2.31396484375,7.0078125,0.434326171875,0.6015625
27.0,-1.687847375869751,18914.0,7474.0,13194.0,5720.0,[],[],[],[],576.6725463867188,-0.33612060546875,0.0,440.5,589.7443237304688,-0.35064697265625,[],[],[],[],[],[],[],[],[],[],[],[],311.25,-0.6697998046875,2.6826171875,56.15625,0.7431640625,0.53125,213.375,1.684814453125,3.13330078125,32.46875,0.6552734375,0.703125,56.96875,-0.739990234375,1.711669921875,9.6875,0.186279296875,0.78125,48.96875,2.11376953125,-2.83154296875,11.640625,0.72802734375,0.8125
22.0,1.687847375869751,18914.0,7474.0,13194.0,5720.0,[],[],[],[],461.9303283691406,2.923828125,0.0,381.0,436.6341552734375,2.97119140625,[],[],[],[],[],[],[],[],[],[],[],[],401.5,0.7501220703125,-0.21240234375,35.84375,0.0604248046875,0.78125,31.953125,0.173980712890625,-0.600341796875,8.5859375,0.1614990234375,0.71875,30.265625,-0.3382568359375,0.8707275390625,5.46484375,0.470458984375,0.7578125,22.515625,-1.7177734375,0.726806640625,6.31640625,0.69482421875,0.78125
17.0,-1.687847375869751,18914.0,7474.0,13194.0,5720.0,[],[],[],[],420.888427734375,-0.32208251953125,0.0,323.0,447.2049560546875,-0.353271484375,[],[],[],[],[],[],[],[],[],[],[],[],301.25,-1.64404296875,3.10107421875,27.265625,0.099365234375,0.703125,85.1875,-0.72412109375,2.8212890625,16.484375,0.2467041015625,0.59375,78.4375,-2.03076171875,1.33740234375,14.375,0.129150390625,0.890625,19.171875,-2.111328125,-2.88134765625,4.578125,0.216552734375,0.7421875
18.0,1.687847375869751,18914.0,7474.0,13194.0,5720.0,[],[],[],[],430.1567687988281,-1.0986328125,0.0,341.5,418.7150268554688,-1.105712890625,[],[],[],[],[],[],[],[],[11.7],[0.573],[3.03],[-1.88e-07],314.25,-0.68896484375,1.876708984375,37.71875,0.07464599609375,0.53125,123.8125,-1.87744140625,2.251953125,16.125,0.09075927734375,0.4921875,34.4375,1.772216796875,-2.87646484375,8.5,0.438720703125,0.875,32.5,-0.593505859375,0.47540283203125,5.203125,0.1632080078125,0.8125
14.0,1.687847375869751,18914.0,7474.0,13194.0,5720.0,[],[],[],[],569.0090942382812,-2.19140625,0.0,503.5,535.735595703125,-2.224609375,[],[],[],[],[],[],[],[],[16.6],[0.393],[-1.03],[-2.38e-07],511.0,1.304931640625,1.0107421875,57.0,0.40185546875,0.27734375,66.6875,1.5771484375,0.125640869140625,12.2890625,0.1436767578125,0.5625,18.8125,0.38861083984375,-1.025146484375,2.220703125,-10.0,0.0419921875,15.15625,-2.314453125,1.26953125,3.361328125,0.4755859375,1.0
28.0,1.687847375869751,18914.0,7474.0,13194.0,5720.0,[],[],[],[],459.1615295410156,1.705810546875,0.0,354.5,479.7015075683594,1.732421875,[],[],[],[],[],[],[],[],[],[],[],[],387.75,-0.4454345703125,-1.556884765625,28.0625,0.08880615234375,0.7109375,55.125,-1.1220703125,-0.4185791015625,9.3828125,0.1885986328125,0.703125,50.09375,-1.469482421875,-1.84423828125,8.7578125,0.13916015625,0.8125,22.625,-0.8837890625,0.06549072265625,4.875,0.369384765625,0.34375
31.0,-1.687847375869751,18914.0,7474.0,13194.0,5720.0,[3.96],[2.06],[-1.71],[0.106],519.06982421875,1.598388671875,0.0,415.5,527.6982421875,1.54638671875,[],[],[],[],[],[],[],[],[15.4],[0.361],[-0.134],[8.43e-08],466.25,2.02685546875,-1.724365234375,54.96875,0.30517578125,0.765625,58.78125,0.4124755859375,-0.16302490234375,9.78125,0.39111328125,0.6328125,29.109375,-0.154754638671875,-1.360595703125,5.9140625,0.276611328125,0.5,17.453125,1.46826171875,-1.474609375,3.484375,0.5556640625,0.0
20.0,1.687847375869751,18914.0,7474.0,13194.0,5720.0,[],[],[],[],382.0079345703125,-2.84912109375,0.0,351.25,399.5737915039063,-2.873046875,[],[],[],[],[],[],[],[],[],[],[],[],374.25,0.244476318359375,0.32196044921875,27.734375,0.111572265625,0.65625,25.375,-2.1015625,0.51708984375,5.0078125,-10.0,0.33203125,17.03125,0.8759765625,-1.826904296875,4.06640625,-10.0,0.220703125,16.921875,0.0338516235351562,-2.3212890625,3.662109375,0.1419677734375,0.6015625
25.0,1.687847375869751,18914.0,7474.0,13194.0,5720.0,[],[],[],[],432.0955505371094,2.63134765625,0.0,413.5,444.0638427734375,2.685546875,[],[],[],[],[],[],[],[],[],[],[],[],472.25,-0.642333984375,-0.8447265625,46.21875,0.141357421875,0.734375,124.0625,1.805419921875,1.090087890625,15.90625,0.1632080078125,0.8828125,24.578125,0.0525054931640625,1.3076171875,4.50390625,0.40380859375,0.59375,15.03125,-1.8134765625,0.735107421875,2.958984375,0.52783203125,0.41015625
42.0,1.687847375869751,18914.0,7474.0,13194.0,5720.0,[3.1],[-1.45],[-2.24],[0.106],492.9432678222656,1.288330078125,0.0,375.5,465.1824645996094,1.29443359375,[2.47],[2.31],[-2.45],[-0.0105],[],[],[],[],[],[],[],[],514.0,-1.189697265625,-2.1708984375,45.0,0.44677734375,0.78125,133.5,0.1112060546875,-0.38934326171875,29.421875,0.059722900390625,0.828125,117.0,-0.7720947265625,-2.68212890625,21.484375,0.2471923828125,0.6875,112.8125,0.5523681640625,0.528076171875,21.90625,0.5732421875,0.65625
25.0,1.687847375869751,18914.0,7474.0,13194.0,5720.0,[],[],[],[],479.3165893554688,-2.83251953125,0.0,402.75,466.105224609375,-2.86669921875,[],[],[],[],[],[],[],[],[],[],[],[],410.25,0.58203125,0.491455078125,39.625,0.40234375,0.44921875,96.0,0.120635986328125,-0.28533935546875,12.34375,0.07855224609375,0.9296875,23.75,-1.91943359375,2.6015625,5.125,0.6083984375,0.3359375,15.90625,-1.8251953125,-0.2801513671875,3.81640625,0.2734375,0.41796875
41.0,-1.687847375869751,18914.0,7474.0,13194.0,5720.0,[],[],[],[],434.4841003417969,2.19482421875,0.0,326.5,450.5796203613281,2.1005859375,[],[],[],[],[],[],[],[],[],[],[],[],353.0,-0.5074462890625,-0.8485107421875,33.78125,0.063720703125,0.6875,34.78125,-0.0353012084960937,-1.7236328125,5.9296875,0.283203125,0.9375,24.3125,1.486083984375,-1.467529296875,4.5546875,0.21484375,0.5078125,19.703125,-1.03955078125,-2.1552734375,3.33203125,0.5302734375,0.04638671875
28.0,1.687847375869751,18914.0,7474.0,13194.0,5720.0,[],[],[],[],537.3833618164062,-2.369140625,0.0,563.5,514.6630249023438,-2.37744140625,[],[],[],[],[],[],[],[],[],[],[],[],606.5,1.388427734375,0.8226318359375,47.59375,0.44140625,0.47265625,87.25,0.0247764587402343,-1.45751953125,16.0625,0.20751953125,0.4296875,44.1875,-0.75,2.83642578125,9.015625,0.1495361328125,0.7421875,15.9921875,-1.064453125,-0.95751953125,4.00390625,0.2491455078125,0.8984375
13.0,1.687847375869751,18914.0,7474.0,13194.0,5720.0,[],[],[],[],424.79876708984375,0.5625,0.0,332.75,411.5642395019531,0.54052734375,[7.61],[-2.3],[-1.94],[0.00784],[],[],[],[],[18.9],[2.18],[3.06],[0],353.25,-0.55126953125,-2.54638671875,22.25,0.05987548828125,0.515625,62.78125,2.1708984375,3.0517578125,7.30078125,0.125732421875,0.9609375,27.125,1.541748046875,-0.42919921875,6.1953125,0.266845703125,0.6328125,25.46875,-2.34375,-2.02880859375,3.724609375,-10.0,0.2890625
12.0,-1.687847375869751,18914.0,7474.0,13194.0,5720.0,[3.5],[-1.63],[-0.9],[0.106],516.1573486328125,2.38671875,0.0,444.0,521.0040893554688,2.34521484375,[],[],[],[],[],[],[],[],[],[],[],[],461.5,-1.71630859375,-0.9769287109375,40.625,0.357421875,0.6015625,92.8125,0.46685791015625,0.2274169921875,13.9453125,0.5947265625,0.71875,23.328125,0.4686279296875,-2.1279296875,6.36328125,0.529296875,0.20703125,17.171875,0.39898681640625,-0.17169189453125,2.6328125,0.26025390625,0.05322265625
16.0,1.687847375869751,18914.0,7474.0,13194.0,5720.0,[],[],[],[],304.8953552246094,1.5732421875,0.0,336.75,460.2163391113281,1.55517578125,[],[],[],[],[],[],[],[],[],[],[],[],391.25,-1.66748046875,-1.55419921875,39.4375,0.288330078125,0.9140625,46.46875,-0.0540313720703125,-2.1416015625,8.8359375,0.2379150390625,0.59375,36.84375,0.37628173828125,0.4365234375,7.2265625,0.10919189453125,0.765625,19.265625,-1.06005859375,-1.738525390625,4.98046875,0.215576171875,0.7265625
13.0,1.687847375869751,18914.0,7474.0,13194.0,5720.0,[],[],[],[],451.2272338867188,-2.37451171875,0.0,397.5,445.4749145507813,-2.38037109375,[],[],[],[],[],[],[],[],[],[],[],[],448.0,-0.575439453125,0.860107421875,30.1875,0.2587890625,0.40625,37.78125,-1.769775390625,-1.33203125,6.05859375,0.318603515625,0.5546875,20.546875,2.10888671875,-0.49957275390625,5.8203125,0.1678466796875,0.7109375,15.234375,0.47418212890625,1.782470703125,3.681640625,0.292724609375,0.40234375
17.0,-1.687847375869751,18914.0,7474.0,13194.0,5720.0,[],[],[],[],462.4799499511719,2.10400390625,0.0,353.5,458.07421875,2.09423828125,[],[],[],[],[],[],[],[],[],[],[],[],425.25,0.47882080078125,-1.02392578125,47.15625,0.053009033203125,0.703125,20.140625,-0.29510498046875,-1.919677734375,3.8203125,0.138427734375,0.42578125,19.78125,1.302490234375,1.310302734375,5.59765625,0.243408203125,0.4375,19.0,0.0135269165039062,-1.01904296875,3.7890625,0.2247314453125,0.6640625
20.0,1.687847375869751,18914.0,7474.0,13194.0,5720.0,[3.01],[-1.27],[1.63],[0.106],499.3171691894531,-1.176025390625,0.0,396.0,494.30517578125,-1.120849609375,[],[],[],[],[],[],[],[],[],[],[],[],413.25,0.32879638671875,1.85205078125,33.5625,0.2025146484375,0.232421875,85.6875,-1.95263671875,2.25244140625,15.3671875,0.1612548828125,0.8125,27.296875,0.3271484375,-2.72509765625,5.4296875,0.5283203125,0.2109375,20.8125,-1.235107421875,-1.753662109375,3.818359375,-10.0,0.1484375
26.0,1.687847375869751,18914.0,7474.0,13194.0,5720.0,[],[],[],[],532.683349609375,2.09912109375,0.0,386.5,520.0166625976562,2.1708984375,[9],[-0.864],[-0.541],[0.00344],[],[],[],[],[],[],[],[],422.5,-0.4593505859375,-1.142822265625,56.59375,0.0816650390625,0.7734375,45.78125,0.536865234375,-1.149658203125,12.7890625,0.1375732421875,0.5390625,40.375,1.981689453125,0.8438720703125,8.59375,0.45654296875,0.3515625,33.1875,-0.0065813064575195,-1.075439453125,8.359375,0.7587890625,0.4765625
16.0,1.687847375869751,18914.0,7474.0,13194.0,5720.0,[],[],[],[],422.3031311035156,-0.158843994140625,0.0,293.5,412.8322448730469,-0.186248779296875,[],[],[],[],[],[],[],[],[],[],[],[],274.25,-1.979248046875,2.68115234375,21.03125,0.14404296875,0.41796875,159.0,-1.514892578125,-2.92431640625,14.65625,0.5556640625,0.65625,27.28125,-0.9676513671875,-3.07568359375,6.91796875,0.1641845703125,0.33203125,19.703125,-1.1162109375,-0.8123779296875,5.46875,0.1336669921875,0.65625
15.0,-1.687847375869751,18914.0,7474.0,13194.0,5720.0,[],[],[],[],730.5407104492188,1.52294921875,0.0,651.5,716.1973876953125,1.52099609375,[],[],[],[],[],[],[],[],[],[],[],[],724.5,-0.38555908203125,-1.59521484375,61.84375,0.6123046875,0.40625,31.53125,-2.2236328125,2.3017578125,6.84765625,0.33203125,0.921875,25.0625,-0.15625,-1.10986328125,4.03125,0.1485595703125,0.765625,16.328125,-0.7301025390625,-2.87451171875,3.302734375,0.5283203125,0.6484375
26.0,1.687847375869751,18914.0,7474.0,13194.0,5720.0,[],[],[],[],535.8084106445312,0.7530517578125,0.0,440.25,548.271728515625,0.778564453125,[9.91],[-1.75],[-2.02],[-0.00562],[],[],[],[],[],[],[],[],436.0,1.479248046875,-2.51611328125,46.5,0.2242431640625,0.328125,43.34375,-1.815673828125,-2.0859375,8.4140625,0.1796875,0.7421875,22.484375,-0.6832275390625,-1.52099609375,6.1484375,0.149658203125,0.71875,18.5,-0.066162109375,-2.1533203125,5.16796875,0.1602783203125,0.6328125
23.0,1.687847375869751,18914.0,7474.0,13194.0,5720.0,[],[],[],[],443.06939697265625,0.47503662109375,0.0,364.25,468.0511474609375,0.47869873046875,[],[],[],[],[],[],[],[],[],[],[],[],396.25,-0.0396041870117187,-2.93701171875,34.28125,0.152587890625,0.9453125,58.125,1.05322265625,-1.905029296875,10.1015625,0.2193603515625,0.703125,48.40625,0.2431640625,-1.37939453125,5.66796875,0.0955810546875,0.640625,33.46875,1.376708984375,-0.33203125,6.62890625,0.146728515625,0.8125
